"zipcode","neighbour"
"30168","30336"
"30168","30106"
"30168","30122"
"30168","30126"
"30170","30108"
"30170","30116"
"30170","30117"
"30170","30217"
"30170","36280"
"30171","30103"
"30171","30139"
"30171","30183"
"30171","30184"
"30173","30104"
"30173","30125"
"30173","30147"
"30173","30161"
"30175","30536"
"30175","30540"
"30175","30734"
"30175","30139"
"30175","30143"
"30176","36262"
"30176","36269"
"30176","30110"
"30176","30113"
"30176","30125"
"30176","30182"
"30176","36272"
"30177","30107"
"30177","30143"
"30178","30104"
"30178","30120"
"30178","30132"
"30178","30145"
"30178","30153"
"30178","30161"
"30179","30110"
"30179","30113"
"30179","30116"
"30179","30117"
"30179","30153"
"30179","30157"
"30179","30180"
"30180","30116"
"30180","30134"
"30180","30157"
"30180","30179"
"30180","30187"
"30182","36269"
"30182","30108"
"30182","30110"
"30182","30117"
"30182","30176"
"30183","30114"
"30183","30139"
"30183","30143"
"30183","30171"
"30183","30184"
"30184","30102"
"30184","30103"
"30184","30114"
"30184","30121"
"30184","30171"
"30184","30183"
"30185","30263"
"30185","30268"
"30185","30116"
"30185","30135"
"30185","30187"
"30187","30116"
"30187","30134"
"30187","30135"
"30187","30180"
"30187","30185"
"30188","30066"
"30188","30075"
"30188","30114"
"30188","30115"
"30188","30144"
"30188","30189"
"30188","30004"
"30189","30102"
"30189","30114"
"30189","30144"
"30189","30188"
"30204","30233"
"30204","30256"
"30204","30257"
"30204","30285"
"30204","30295"
"30204","31016"
"30204","31029"
"30204","31097"
"30205","30276"
"30205","30292"
"30205","30215"
"30205","30223"
"30206","30258"
"30206","30276"
"30206","30292"
"30206","30295"
"30206","30218"
"30213","30268"
"30213","30290"
"30213","30291"
"30213","30296"
"30213","30331"
"30213","30349"
"30213","30135"
"30213","30214"
"30214","30228"
"30214","30238"
"30214","30269"
"30214","30290"
"30214","30291"
"30214","30296"
"30214","30213"
"30214","30215"
"30215","30228"
"30215","30238"
"30215","30269"
"30215","30276"
"30215","30205"
"30215","30214"
"30215","30223"
"30216","30233"
"30216","31029"
"30216","31064"
"30217","30230"
"30217","30240"
"30217","30263"
"30217","30116"
"30217","30170"
"30217","36274"
"30217","36280"
"30218","30251"
"30218","30258"
"30218","30276"
"30218","30292"
"30218","30293"
"30218","30206"
"30218","30222"
"30220","30230"
"30220","30251"
"30220","30259"
"30220","30263"
"30220","30222"
"30222","31822"
"30222","31830"
"30222","30230"
"30222","30241"
"30222","30251"
"30222","30293"
"30222","30218"
"30222","30220"
"30223","30228"
"30223","30233"
"30223","30248"
"30223","30284"
"30223","30292"
"30223","30224"
"30223","30205"
"30223","30215"
"59436","59443"
"59436","59468"
"59436","59477"
"59436","59410"
"59436","59422"
"43013","43031"
"43013","43011"
"43013","43074"
"59440","59442"
"59440","59450"
"59440","59404"
"59440","59420"
"59441","59032"
"59441","59046"
"59441","59072"
"59441","59457"
"49321","49525"
"49321","49544"
"49321","49341"
"49321","49345"
"49321","49306"
"95432","95410"
"95432","95459"
"95432","95466"
"95435","95453"
"95436","95446"
"95436","95401"
"95436","95448"
"95436","95471"
"95436","95472"
"95436","95492"
"95437","95420"
"95437","95488"
"95437","95490"
"95439","95403"
"95439","95492"
"95441","95421"
"95441","95425"
"95441","95448"
"95442","94558"
"95442","95431"
"95442","95404"
"95442","95452"
"95442","95476"
"95443","95423"
"95443","95458"
"95444","95472"
"95445","95412"
"95445","95459"
"95445","95468"
"95445","95494"
"95445","95497"
"95446","95421"
"95446","95436"
"95446","95448"
"95446","95462"
"95446","95471"
"95446","95472"
"89001","89008"
"89001","89017"
"89001","89025"
"89001","89124"
"89002","89005"
"89002","89012"
"89002","89015"
"89002","89052"
"89004","89019"
"89004","89124"
"89004","89135"
"89004","89161"
"89005","86443"
"89005","86445"
"89005","89002"
"89005","89011"
"89005","89015"
"89005","89040"
"89005","89046"
"89005","89052"
"89007","86432"
"89007","89027"
"89008","84733"
"89008","89001"
"89008","89025"
"89008","89042"
"89011","89005"
"89011","89014"
"89011","89015"
"89011","89122"
"89011","89156"
"89012","89002"
"89012","89014"
"89012","89015"
"89012","89052"
"89012","89074"
"89013","89049"
"89014","89011"
"89014","89012"
"89014","89015"
"89014","89074"
"89014","89120"
"89014","89122"
"89015","89002"
"89015","89005"
"89015","89011"
"89015","89012"
"89015","89014"
"89017","89001"
"89018","89124"
"89018","89166"
"89020","92328"
"89020","89060"
"89021","89025"
"89021","89040"
"89022","89045"
"89025","89001"
"89025","89008"
"89025","89021"
"89025","89040"
"89025","89124"
"89025","89131"
"89026","89019"
"89026","89044"
"89027","86432"
"89027","89007"
"89029","86426"
"89029","86429"
"89029","86442"
"89029","92363"
"89029","89039"
"89029","89046"
"89030","89032"
"89030","89081"
"89030","89101"
"89030","89106"
"89030","89110"
"89030","89115"
"43951","43977"
"43951","43950"
"23222","23111"
"23222","23116"
"23222","23223"
"23222","23227"
"23222","23219"
"23222","23220"
"43952","26035"
"43952","26037"
"43952","26062"
"43952","43964"
"43952","43938"
"43952","43944"
"43952","43953"
"43953","43910"
"43953","43938"
"43953","43944"
"43953","43952"
"43961","43926"
"43961","26047"
"43961","43964"
"43962","44423"
"43962","44427"
"43962","43945"
"33301","33304"
"33301","33311"
"33301","33312"
"33301","33315"
"33301","33316"
"33304","33301"
"33304","33305"
"33304","33311"
"33304","33316"
"33305","33304"
"33305","33306"
"33305","33308"
"33305","33311"
"33305","33316"
"33305","33334"
"33306","33305"
"33306","33308"
"33306","33334"
"33308","33060"
"33308","33305"
"33308","33306"
"33308","33334"
"33308","33062"
"33309","33060"
"33309","33311"
"33309","33313"
"33309","33319"
"33309","33334"
"33309","33068"
"33309","33069"
"33311","33301"
"33311","33304"
"33311","33305"
"33311","33309"
"33311","33312"
"33311","33313"
"33311","33317"
"33311","33319"
"33311","33334"
"33312","33004"
"33312","33021"
"33312","33301"
"33312","33311"
"33312","33314"
"33312","33315"
"33312","33317"
"33313","33309"
"33313","33311"
"33313","33317"
"33313","33319"
"33313","33322"
"33313","33324"
"33313","33351"
"33314","33021"
"33314","33024"
"33314","33312"
"33314","33317"
"33314","33328"
"33315","33004"
"33315","33301"
"33315","33312"
"33315","33316"
"33316","33004"
"33316","33019"
"33316","33301"
"33316","33304"
"33316","33305"
"33316","33315"
"33317","33311"
"33317","33312"
"33317","33313"
"33317","33314"
"33317","33322"
"33317","33324"
"33317","33328"
"33319","33309"
"33319","33311"
"33319","33313"
"33319","33321"
"33319","33068"
"33319","33351"
"33321","33319"
"33321","33068"
"33321","33071"
"33321","33351"
"33322","33313"
"33322","33317"
"33322","33323"
"33322","33324"
"33322","33351"
"33323","33322"
"33323","33324"
"33323","33325"
"33323","33326"
"33323","33351"
"33324","33313"
"33324","33317"
"33324","33322"
"33324","33323"
"33324","33325"
"33324","33328"
"33325","33323"
"33325","33324"
"33325","33326"
"33325","33328"
"33325","33330"
"33325","33331"
"33326","33323"
"33326","33325"
"33326","33327"
"33326","33331"
"33326","33332"
"33326","33351"
"33327","33326"
"33327","33332"
"33328","33024"
"33328","33026"
"33328","33314"
"33328","33317"
"33328","33324"
"33328","33325"
"33328","33330"
"33330","33026"
"33330","33028"
"33330","33325"
"33330","33328"
"33330","33331"
"33331","33028"
"33331","33029"
"33331","33325"
"33331","33326"
"33331","33330"
"33331","33332"
"33332","33018"
"33332","33029"
"33332","33326"
"33332","33327"
"33332","33331"
"33334","33060"
"33334","33305"
"33334","33306"
"33334","33308"
"33334","33309"
"33334","33311"
"12008","12302"
"12008","12308"
"12008","12309"
"12008","12148"
"12009","12186"
"12009","12303"
"12009","12306"
"12009","12023"
"12009","12053"
"12009","12056"
"12009","12059"
"12009","12084"
"12009","12085"
"12010","12302"
"12010","12019"
"12010","12025"
"12010","12053"
"12010","12066"
"12010","12068"
"12010","12069"
"12010","12070"
"12010","12072"
"12010","12074"
"12010","12078"
"12010","12086"
"12010","12095"
"12010","12137"
"12015","12414"
"12015","12451"
"12015","12051"
"12017","01266"
"12017","12529"
"12017","12029"
"12017","12037"
"12017","12060"
"12017","12075"
"12017","12165"
"12018","12196"
"12018","12198"
"12018","12052"
"12018","12061"
"12018","12062"
"12018","12123"
"12018","12138"
"12018","12140"
"12018","12153"
"12018","12168"
"12018","12169"
"12019","12302"
"12019","12010"
"12019","12020"
"12019","12027"
"12019","12065"
"12019","12074"
"12019","12118"
"12019","12148"
"12019","12151"
"12020","12850"
"12020","12863"
"12020","12866"
"12020","12019"
"12020","12027"
"12020","12074"
"12020","12118"
"12022","01267"
"12022","12040"
"12022","12138"
"12022","12168"
"12023","12193"
"12023","12009"
"12023","12053"
"12023","12059"
"12023","12122"
"12023","12147"
"12023","12157"
"12024","12060"
"12024","12115"
"12024","12136"
"12025","12850"
"12025","12010"
"12025","12074"
"12025","12078"
"12025","12086"
"12025","12117"
"12025","12134"
"12027","12302"
"12027","12019"
"12027","12020"
"12027","12148"
"12028","12816"
"12028","12057"
"12028","12090"
"12028","12094"
"12029","01201"
"12029","01254"
"12029","01266"
"12029","12017"
"12029","12060"
"12029","12125"
"12031","12043"
"12031","13459"
"12031","12160"
"12031","12166"
"12032","13329"
"12032","13353"
"12032","12078"
"12032","12095"
"12032","12134"
"12032","12139"
"12032","13452"
"12032","13470"
"12033","12061"
"12033","12063"
"12033","12077"
"12033","12123"
"12033","12144"
"12033","12156"
"12033","12158"
"12035","12043"
"12035","12066"
"12035","12092"
"12035","12160"
"12036","12197"
"12036","12064"
"12036","12093"
"12036","12149"
"12036","12175"
"12037","12184"
"12037","12017"
"12037","12060"
"12037","12075"
"12037","12136"
"12037","12165"
"33066","33069"
"33066","33073"
"33066","33063"
"33067","33073"
"33067","33063"
"33067","33065"
"33067","33076"
"33067","33428"
"33068","33309"
"33068","33319"
"33068","33321"
"33068","33069"
"33068","33071"
"33068","33063"
"33069","33060"
"33069","33309"
"33069","33066"
"33069","33068"
"33069","33073"
"33069","33063"
"33069","33064"
"33070","33036"
"33070","33037"
"33071","33321"
"33071","33068"
"33071","33063"
"33071","33065"
"33073","33066"
"33073","33067"
"33073","33069"
"33073","33063"
"33073","33064"
"33073","33428"
"33073","33433"
"33073","33442"
"77853","78942"
"77853","78946"
"77853","78947"
"77853","78948"
"77853","77836"
"77853","77879"
"77855","77865"
"77855","77871"
"77856","76687"
"77856","76629"
"77856","76653"
"77856","77837"
"77856","77859"
"77856","77865"
"77856","77871"
"77857","76520"
"77857","76556"
"77857","77836"
"77857","77859"
"77859","76520"
"77859","77807"
"77859","77808"
"77859","77836"
"77859","77837"
"77859","77856"
"77859","77857"
"77859","77867"
"77859","77871"
"77859","77872"
"77861","77808"
"77861","77830"
"77861","77831"
"77861","77845"
"77861","77864"
"77861","77872"
"77864","75850"
"77864","75852"
"77864","77831"
"77864","77861"
"77864","77871"
"77864","77872"
"77864","77320"
"77865","75846"
"77865","76687"
"77865","77855"
"77865","77856"
"77865","77871"
"77867","77807"
"77867","77859"
"77868","77363"
"77868","77445"
"77868","77484"
"77868","77830"
"77868","77833"
"77868","77845"
"77868","77879"
"77868","77880"
"77871","75846"
"77871","75850"
"77871","77808"
"77871","77855"
"77871","77856"
"77871","77859"
"77871","77864"
"77871","77865"
"77871","77872"
"77872","77808"
"77872","77831"
"77872","77859"
"77872","77861"
"77872","77864"
"77872","77871"
"77873","77830"
"77873","77831"
"77873","77876"
"77873","77340"
"77873","77356"
"77876","77831"
"77876","77873"
"77878","77836"
"77878","77879"
"77879","78946"
"77879","77833"
"77879","77835"
"77879","77836"
"77879","77845"
"77879","77853"
"77879","77868"
"77879","77878"
"77880","77426"
"77880","77445"
"77880","77833"
"77880","77868"
"77901","77904"
"77901","77905"
"77904","77901"
"77904","77905"
"77904","77954"
"77904","77968"
"77904","77976"
"77904","77988"
"77904","77995"
"77905","78377"
"77905","77901"
"77905","77904"
"77905","77951"
"77905","77954"
"77905","77960"
"77905","77963"
"77905","77968"
"77905","77973"
"77905","77974"
"77905","77976"
"77905","77977"
"77905","77979"
"77905","77988"
"77950","78377"
"77950","78382"
"77950","77990"
"77951","77905"
"77951","77973"
"77951","77979"
"77951","77990"
"77954","78629"
"77954","78164"
"77954","77904"
"77954","77905"
"77954","77974"
"77954","77976"
"77954","77994"
"77954","77995"
"77957","77442"
"77957","77455"
"77957","77962"
"77957","77964"
"77957","77968"
"77957","77969"
"77957","77971"
"77957","77991"
"77957","77995"
"77960","77905"
"77960","77963"
"77961","77419"
"77961","77455"
"77961","77465"
"77961","77962"
"77961","77970"
"77962","77455"
"77962","77957"
"77962","77961"
"77962","77970"
"77962","77971"
"77963","78102"
"77963","78107"
"77963","78119"
"77963","78141"
"77963","78146"
"77963","78151"
"77963","78162"
"77963","78164"
"77963","78377"
"77963","77905"
"77963","77960"
"77963","77974"
"77963","77993"
"77964","77442"
"77964","77475"
"77964","77957"
"77964","77975"
"77964","77984"
"77964","77987"
"77964","77995"
"77964","78951"
"77964","78956"
"77964","78962"
"77968","77904"
"77968","77905"
"77968","77957"
"77968","77969"
"77968","77977"
"77968","77979"
"77968","77988"
"77968","77995"
"77969","77957"
"77969","77968"
"77969","77978"
"77969","77979"
"77969","77991"
"77970","77465"
"77970","77961"
"77970","77962"
"77970","77971"
"77970","77979"
"77971","77957"
"77971","77962"
"77971","77970"
"77971","77979"
"77971","77991"
"77973","78377"
"77973","77905"
"77973","77951"
"77973","77990"
"77974","78164"
"77974","77905"
"77974","77954"
"77974","77963"
"77975","78941"
"77975","77964"
"77975","77984"
"77975","78956"
"77976","77904"
"77976","77905"
"77976","77954"
"29368","29323"
"29368","29330"
"29369","29301"
"29369","29306"
"29369","29334"
"29369","29376"
"29369","29388"
"29370","29325"
"29370","29037"
"29370","29332"
"29370","29355"
"29370","29360"
"29370","29384"
"29372","29302"
"29372","29307"
"29372","29340"
"29372","29353"
"29372","29373"
"29373","29307"
"29373","29372"
"29374","29302"
"29374","29306"
"29374","29321"
"29374","29335"
"29374","29353"
"29374","29376"
"29374","29388"
"29375","29388"
"29376","29301"
"29376","29306"
"29376","29369"
"29376","29374"
"29376","29388"
"27964","27941"
"27964","27949"
"27964","27966"
"27965","27916"
"27965","27917"
"27965","27923"
"27965","27927"
"27965","27939"
"27965","27947"
"27965","27974"
"27966","27927"
"27966","27939"
"27966","27941"
"27966","27947"
"27966","27949"
"27966","27964"
"27967","27910"
